day,variable_0,variable_1,prop_infected
42,0.8000000000000003,0.21999999999999995,0.041257815459390786
43,0.8000000000000003,0.21999999999999995,0.036869931553388094
44,0.8000000000000003,0.21999999999999995,0.032942862098453735
45,0.8000000000000003,0.21999999999999995,0.02943104200677408
46,0.8000000000000003,0.21999999999999995,0.026292431945064518
47,0.8000000000000003,0.21999999999999995,0.023488576431470162
48,0.8000000000000003,0.21999999999999995,0.020984522130063264
49,0.8000000000000003,0.21999999999999995,0.018748651732509957
50,0.8000000000000003,0.21999999999999995,0.016752470589734846
51,0.8000000000000003,0.21999999999999995,0.014970370767340677
52,0.8000000000000003,0.21999999999999995,0.013379388655255973
53,0.8000000000000003,0.21999999999999995,0.01195896643101753
54,0.8000000000000003,0.21999999999999995,0.01069072371011168
55,0.8000000000000003,0.21999999999999995,0.009558243034330487
56,0.8000000000000003,0.21999999999999995,0.0085468710504761
57,0.8000000000000003,0.21999999999999995,0.007643536041792162
58,0.8000000000000003,0.21999999999999995,0.00683658170332121
59,0.8000000000000003,0.21999999999999995,0.006115616568632513
60,0.8000000000000003,0.21999999999999995,0.005471378207988669
61,0.8000000000000003,0.21999999999999995,0.004895611163810199
62,0.8000000000000003,0.21999999999999995,0.004380957524334434
63,0.8000000000000003,0.21999999999999995,0.003920859030141492
64,0.8000000000000003,0.21999999999999995,0.0035094696395865615
65,0.8000000000000003,0.21999999999999995,0.0031415775335284853
66,0.8000000000000003,0.21999999999999995,0.0028125356070606033
67,0.8000000000000003,0.21999999999999995,0.0025181995694287876
68,0.8000000000000003,0.21999999999999995,0.0022548728484183393
69,0.8000000000000003,0.21999999999999995,0.0020192575692412266
70,0.8000000000000003,0.21999999999999995,0.0018084109484963495
71,0.8000000000000003,0.21999999999999995,0.0016197065100118859
72,0.8000000000000003,0.21999999999999995,0.0014507995907399678
73,0.8000000000000003,0.21999999999999995,0.0012995966611463023
74,0.8000000000000003,0.21999999999999995,0.0011642280357439122
75,0.8000000000000003,0.21999999999999995,0.0010430235957361348
76,0.8000000000000003,0.21999999999999995,0.000934491187427624
77,0.8000000000000003,0.21999999999999995,0.0008372973974532809
78,0.8000000000000003,0.21999999999999995,0.0007502504393072467
79,0.8000000000000003,0.21999999999999995,0.0006722849154751238
80,0.8000000000000003,0.21999999999999995,0.0006024482460221026
81,0.8000000000000003,0.21999999999999995,0.0005398885780912781
82,0.8000000000000003,0.21999999999999995,0.0004838440117230692
83,0.8000000000000003,0.21999999999999995,0.00043363299599822496
84,0.8000000000000003,0.21999999999999995,0.0003886457659894419
85,0.8000000000000003,0.21999999999999995,0.0003483367056126074
86,0.8000000000000003,0.21999999999999995,0.000312217534407797
87,0.8000000000000003,0.21999999999999995,0.0002798512277407243
88,0.8000000000000003,0.21999999999999995,0.0002508465900657549
89,0.8000000000000003,0.21999999999999995,0.0002248534098820266
90,0.8000000000000003,0.21999999999999995,0.00020155813297819463
91,0.8000000000000003,0.21999999999999995,0.0001806799976173766
92,0.8000000000000003,0.21999999999999995,0.00016196758156704425
93,0.8000000000000003,0.21999999999999995,0.00014519571642185165
94,0.8000000000000003,0.21999999999999995,0.00013016272958290515
95,0.8000000000000003,0.21999999999999995,0.00011668797861738967
96,0.8000000000000003,0.21999999999999995,0.00010460964659190533
97,0.8000000000000003,0.21999999999999995,9.37827704079629e-05
98,0.8000000000000003,0.21999999999999995,8.407747721880708e-05
99,0.8000000000000003,0.21999999999999995,7.537740671719948e-05
100,0.8000000000000003,0.21999999999999995,6.757829949292977e-05
1,0.8500000000000003,0.21999999999999995,0.001
2,0.8500000000000003,0.21999999999999995,0.00123956
3,0.8500000000000003,0.21999999999999995,0.0015699918391325054
4,0.8500000000000003,0.21999999999999995,0.002024356286770556
5,0.8500000000000003,0.21999999999999995,0.002647501226482262
6,0.8500000000000003,0.21999999999999995,0.003500034075466207
7,0.8500000000000003,0.21999999999999995,0.004663431461078076
8,0.8500000000000003,0.21999999999999995,0.006246430415209407
9,0.8500000000000003,0.21999999999999995,0.008392680107518143
10,0.8500000000000003,0.21999999999999995,0.011289250850478924
11,0.8500000000000003,0.21999999999999995,0.015174831839205413
12,0.8500000000000003,0.21999999999999995,0.02034506612266948
13,0.8500000000000003,0.21999999999999995,0.027150213254355685
14,0.8500000000000003,0.21999999999999995,0.03597710670113713
15,0.8500000000000003,0.21999999999999995,0.04720375330512131
16,0.8500000000000003,0.21999999999999995,0.06111308350435779
17,0.8500000000000003,0.21999999999999995,0.07775729014852913
18,0.8500000000000003,0.21999999999999995,0.09678366425102934
19,0.8500000000000003,0.21999999999999995,0.11727241825634344
20,0.8500000000000003,0.21999999999999995,0.1376860686388811
21,0.8500000000000003,0.21999999999999995,0.1560454597117878
22,0.8500000000000003,0.21999999999999995,0.17036779733814772
23,0.8500000000000003,0.21999999999999995,0.17922466866922204
24,0.8500000000000003,0.21999999999999995,0.18213700354550005
25,0.8500000000000003,0.21999999999999995,0.17959365781613218
26,0.8500000000000003,0.21999999999999995,0.17273255037292318
27,0.8500000000000003,0.21999999999999995,0.16291391518561033
28,0.8500000000000003,0.21999999999999995,0.15139341172858772
29,0.8500000000000003,0.21999999999999995,0.13916338536099643
30,0.8500000000000003,0.21999999999999995,0.12692553672734802
31,0.8500000000000003,0.21999999999999995,0.11513133368362483
32,0.8500000000000003,0.21999999999999995,0.10404292030049044
33,0.8500000000000003,0.21999999999999995,0.09379046675522687
34,0.8500000000000003,0.21999999999999995,0.08441761159784425
35,0.8500000000000003,0.21999999999999995,0.07591435588921684
36,0.8500000000000003,0.21999999999999995,0.06823957550631685
37,0.8500000000000003,0.21999999999999995,0.06133581811968559
38,0.8500000000000003,0.21999999999999995,0.05513869597698838
39,0.8500000000000003,0.21999999999999995,0.04958263197674787
40,0.8500000000000003,0.21999999999999995,0.04460421026567868
41,0.8500000000000003,0.21999999999999995,0.04014398874134473
42,0.8500000000000003,0.21999999999999995,0.03614734659577906
43,0.8500000000000003,0.21999999999999995,0.03256474315169468
44,0.8500000000000003,0.21999999999999995,0.02935163121968756
45,0.8500000000000003,0.21999999999999995,0.026468179801201933
46,0.8500000000000003,0.21999999999999995,0.023878902930454304
47,0.8500000000000003,0.21999999999999995,0.021552253756543335
48,0.8500000000000003,0.21999999999999995,0.019460218746022634
49,0.8500000000000003,0.21999999999999995,0.01757793151227959
50,0.8500000000000003,0.21999999999999995,0.015883316171436894
51,0.8500000000000003,0.21999999999999995,0.01435676424917004
52,0.8500000000000003,0.21999999999999995,0.012980845680553807
53,0.8500000000000003,0.21999999999999995,0.011740052480747942
54,0.8500000000000003,0.21999999999999995,0.010620572648923614
55,0.8500000000000003,0.21999999999999995,0.009610091433572814
56,0.8500000000000003,0.21999999999999995,0.008697616998486292
57,0.8500000000000003,0.21999999999999995,0.00787332763568474
58,0.8500000000000003,0.21999999999999995,0.007128437880920385
59,0.8500000000000003,0.21999999999999995,0.006455081141707688
60,0.8500000000000003,0.21999999999999995,0.005846206713073046
61,0.8500000000000003,0.21999999999999995,0.005295489312936708
62,0.8500000000000003,0.21999999999999995,0.004797249507065745
63,0.8500000000000003,0.21999999999999995,0.004346383608319692
64,0.8500000000000003,0.21999999999999995,0.0039383018252657715
65,0.8500000000000003,0.21999999999999995,0.003568873601895444
66,0.8500000000000003,0.21999999999999995,0.0032343792348610424
67,0.8500000000000003,0.21999999999999995,0.0029314669795536645
68,0.8500000000000003,0.21999999999999995,0.0026571149637646995
69,0.8500000000000003,0.21999999999999995,0.0024085973198496743
70,0.8500000000000003,0.21999999999999995,0.0021834540253147356
71,0.8500000000000003,0.21999999999999995,0.001979464009433552
72,0.8500000000000003,0.21999999999999995,0.0017946211415147087
73,0.8500000000000003,0.21999999999999995,0.00162711276620097
74,0.8500000000000003,0.21999999999999995,0.001475300493917839
75,0.8500000000000003,0.21999999999999995,0.0013377029913475506
76,0.8500000000000003,0.21999999999999995,0.0012129805484775256
77,0.8500000000000003,0.21999999999999995,0.0010999212261156809
78,0.8500000000000003,0.21999999999999995,0.0009974284114190035
79,0.8500000000000003,0.21999999999999995,0.000904509629487824
80,0.8500000000000003,0.21999999999999995,0.0008202664768939218
81,0.8500000000000003,0.21999999999999995,0.0007438855585229019
82,0.8500000000000003,0.21999999999999995,0.0006746303226476232
83,0.8500000000000003,0.21999999999999995,0.000611833700987147
84,0.8500000000000003,0.21999999999999995,0.0005548914708799265
85,0.8500000000000003,0.21999999999999995,0.0005032562658105813
86,0.8500000000000003,0.21999999999999995,0.0004564321685466548
87,0.8500000000000003,0.21999999999999995,0.00041396982821022114
88,0.8500000000000003,0.21999999999999995,0.0003754620488529973
89,0.8500000000000003,0.21999999999999995,0.00034053980262880825
90,0.8500000000000003,0.21999999999999995,0.0003088686255548948
91,0.8500000000000003,0.21999999999999995,0.0002801453582019675
92,0.8500000000000003,0.21999999999999995,0.0002540951975196127
93,0.8500000000000003,0.21999999999999995,0.00023046902944699643
94,0.8500000000000003,0.21999999999999995,0.00020904101502933835
95,0.8500000000000003,0.21999999999999995,0.00018960640550221111
96,0.8500000000000003,0.21999999999999995,0.00017197956425655118
97,0.8500000000000003,0.21999999999999995,0.0001559921757906417
98,0.8500000000000003,0.21999999999999995,0.00014149162372035351
99,0.8500000000000003,0.21999999999999995,0.0001283395216811042
100,0.8500000000000003,0.21999999999999995,0.00011641038253669358
1,0.9000000000000004,0.21999999999999995,0.001
2,0.9000000000000004,0.21999999999999995,0.00123956
3,0.9000000000000004,0.21999999999999995,0.001574817913286646
4,0.9000000000000004,0.21999999999999995,0.002043328489864671
5,0.9000000000000004,0.21999999999999995,0.002697079673994363
6,0.9000000000000004,0.21999999999999995,0.0036077499836321032
7,0.9000000000000004,0.21999999999999995,0.004873604598268886
8,0.9000000000000004,0.21999999999999995,0.006628271194549946
9,0.9000000000000004,0.21999999999999995,0.009051378185066093
10,0.9000000000000004,0.21999999999999995,0.012380401549915931
11,0.9000000000000004,0.21999999999999995,0.016921737513867136
12,0.9000000000000004,0.21999999999999995,0.023056544437819806
13,0.9000000000000004,0.21999999999999995,0.031232800094148208
14,0.9000000000000004,0.21999999999999995,0.041929265663046826
15,0.9000000000000004,0.21999999999999995,0.055571271507057034
16,0.9000000000000004,0.21999999999999995,0.07237802631188235
17,0.9000000000000004,0.21999999999999995,0.0921383056256825
18,0.9000000000000004,0.21999999999999995,0.11396100537034452
19,0.9000000000000004,0.21999999999999995,0.13612885571168556
20,0.9000000000000004,0.21999999999999995,0.1562448126604384
21,0.9000000000000004,0.21999999999999995,0.17178597831904405
22,0.9000000000000004,0.21999999999999995,0.1809058461315675
23,0.9000000000000004,0.21999999999999995,0.18304092555305995
24,0.9000000000000004,0.21999999999999995,0.17894097763240854
25,0.9000000000000004,0.21999999999999995,0.1701746428147658
26,0.9000000000000004,0.21999999999999995,0.15850136542533227
27,0.9000000000000004,0.21999999999999995,0.14543870193860556
28,0.9000000000000004,0.21999999999999995,0.1320968325930857
29,0.9000000000000004,0.21999999999999995,0.11919142516052529
30,0.9000000000000004,0.21999999999999995,0.10712920639477022
31,0.9000000000000004,0.21999999999999995,0.0961022467642067
32,0.9000000000000004,0.21999999999999995,0.0861654219684547
33,0.9000000000000004,0.21999999999999995,0.07729225000955532
34,0.9000000000000004,0.21999999999999995,0.06941223036319913
35,0.9000000000000004,0.21999999999999995,0.06243453654533103
36,0.9000000000000004,0.21999999999999995,0.05626236552551845
37,0.9000000000000004,0.21999999999999995,0.05080117167383155
38,0.9000000000000004,0.21999999999999995,0.04596302608502645
39,0.9000000000000004,0.21999999999999995,0.04166859261342058
40,0.9000000000000004,0.21999999999999995,0.03784768705567197
41,0.9000000000000004,0.21999999999999995,0.034439033312531585
42,0.9000000000000004,0.21999999999999995,0.031389599071908254
43,0.9000000000000004,0.21999999999999995,0.028653744176203377
44,0.9000000000000004,0.21999999999999995,0.02619231952696875
45,0.9000000000000004,0.21999999999999995,0.023971794299561557
46,0.9000000000000004,0.21999999999999995,0.021963451918516497
47,0.9000000000000004,0.21999999999999995,0.020142672521631606
48,0.9000000000000004,0.21999999999999995,0.018488306213565543
49,0.9000000000000004,0.21999999999999995,0.016982133844663762
50,0.9000000000000004,0.21999999999999995,0.015608408133008626
51,0.9000000000000004,0.21999999999999995,0.014353466254759074
52,0.9000000000000004,0.21999999999999995,0.013205404651522921
53,0.9000000000000004,0.21999999999999995,0.012153807169197338
54,0.9000000000000004,0.21999999999999995,0.011189518391742833
55,0.9000000000000004,0.21999999999999995,0.010304454946289034
56,0.9000000000000004,0.21999999999999995,0.00949144850264182
57,0.9000000000000004,0.21999999999999995,0.008744115097214716
58,0.9000000000000004,0.21999999999999995,0.008056746240717548
59,0.9000000000000004,0.21999999999999995,0.007424218004487208
60,0.9000000000000004,0.21999999999999995,0.006841914918996013
61,0.9000000000000004,0.21999999999999995,0.006305666064017298
62,0.9000000000000004,0.21999999999999995,0.005811691191151351
63,0.9000000000000004,0.21999999999999995,0.005356555105512978
64,0.9000000000000004,0.21999999999999995,0.004937128854256395
65,0.9000000000000004,0.21999999999999995,0.004550556534733386
66,0.9000000000000004,0.21999999999999995,0.00419422675310152
67,0.9000000000000004,0.21999999999999995,0.003865747942797471
68,0.9000000000000004,0.21999999999999995,0.0035629268981342264
69,0.9000000000000004,0.21999999999999995,0.003283749997072343
70,0.9000000000000004,0.21999999999999995,0.0030263666837737455
71,0.9000000000000004,0.21999999999999995,0.002789074859907311
72,0.9000000000000004,0.21999999999999995,0.002570307897192683
73,0.9000000000000004,0.21999999999999995,0.002368623035113383
74,0.9000000000000004,0.21999999999999995,0.002182690969380193
75,0.9000000000000004,0.21999999999999995,0.00201128647044548
76,0.9000000000000004,0.21999999999999995,0.0018532798986795143
77,0.9000000000000004,0.21999999999999995,0.001707629504957559
78,0.9000000000000004,0.21999999999999995,0.0015733744233745574
79,0.9000000000000004,0.21999999999999995,0.0014496282774141586
80,0.9000000000000004,0.21999999999999995,0.0013355733328058485
81,0.9000000000000004,0.21999999999999995,0.0012304551400363181
82,0.9000000000000004,0.21999999999999995,0.0011335776174639157
83,0.9000000000000004,0.21999999999999995,0.0010442985325596961
84,0.9000000000000004,0.21999999999999995,0.0009620253442393545
85,0.9000000000000004,0.21999999999999995,0.0008862113737770239
86,0.9000000000000004,0.21999999999999995,0.0008163522755806593
87,0.9000000000000004,0.21999999999999995,0.0007519827823004373
88,0.9000000000000004,0.21999999999999995,0.0006926737014491359
89,0.9000000000000004,0.21999999999999995,0.0006380291430269921
90,0.9000000000000004,0.21999999999999995,0.0005876839596352801
91,0.9000000000000004,0.21999999999999995,0.0005413013822905399
92,0.9000000000000004,0.21999999999999995,0.0004985708366612686
93,0.9000000000000004,0.21999999999999995,0.0004592059257780067
94,0.9000000000000004,0.21999999999999995,0.00042294256644588487
95,0.9000000000000004,0.21999999999999995,0.0003895372676397439
96,0.9000000000000004,0.21999999999999995,0.0003587655401052279
97,0.9000000000000004,0.21999999999999995,0.0003304204272403875
98,0.9000000000000004,0.21999999999999995,0.0003043111481040111
99,0.9000000000000004,0.21999999999999995,0.0002802618440995058
100,0.9000000000000004,0.21999999999999995,0.0002581104215251866
1,0.9500000000000004,0.21999999999999995,0.001
2,0.9500000000000004,0.21999999999999995,0.00123956
3,0.9500000000000004,0.21999999999999995,0.0015796439874407868
4,0.9500000000000004,0.21999999999999995,0.0020627235039233473
5,0.9500000000000004,0.21999999999999995,0.002748865226185925
6,0.9500000000000004,0.21999999999999995,0.0037226565731000925
7,0.9500000000000004,0.21999999999999995,0.0051024799935857484
8,0.9500000000000004,0.21999999999999995,0.0070525326015169944
9,0.9500000000000004,0.21999999999999995,0.009797585477381101
10,0.9500000000000004,0.21999999999999995,0.013639417983696793
11,0.9500000000000004,0.21999999999999995,0.018971552994025302
12,0.9500000000000004,0.21999999999999995,0.026284489749209345
13,0.9500000000000004,0.21999999999999995,0.03614621000974291
14,0.9500000000000004,0.21999999999999995,0.04913260557945557
15,0.9500000000000004,0.21999999999999995,0.06567411508537471
16,0.9500000000000004,0.21999999999999995,0.08579220553068294
17,0.9500000000000004,0.21999999999999995,0.10874889642390347
18,0.9500000000000004,0.21999999999999995,0.13274732607263007
19,0.9500000000000004,0.21999999999999995,0.15496118367481626
20,0.9500000000000004,0.21999999999999995,0.1721607101864816
21,0.9500000000000004,0.21999999999999995,0.181837193855077
22,0.9500000000000004,0.21999999999999995,0.18317951540389435
23,0.9500000000000004,0.21999999999999995,0.1772010924961459
24,0.9500000000000004,0.21999999999999995,0.16601576886678238
25,0.9500000000000004,0.21999999999999995,0.1519076461084244
26,0.9500000000000004,0.21999999999999995,0.1367398596879051
27,0.9500000000000004,0.21999999999999995,0.12178159585281467
28,0.9500000000000004,0.21999999999999995,0.10777813025677214
29,0.9500000000000004,0.21999999999999995,0.0950955323737922
30,0.9500000000000004,0.21999999999999995,0.08385551498206709
31,0.9500000000000004,0.21999999999999995,0.0740357219756902
32,0.9500000000000004,0.21999999999999995,0.06553666046465353
33,0.9500000000000004,0.21999999999999995,0.05822353991257725
34,0.9500000000000004,0.21999999999999995,0.051951119275000776
35,0.9500000000000004,0.21999999999999995,0.046577669133622886
36,0.9500000000000004,0.21999999999999995,0.0419722033149172
37,0.9500000000000004,0.21999999999999995,0.0380176685523224
38,0.9500000000000004,0.21999999999999995,0.03461178443696879
39,0.9500000000000004,0.21999999999999995,0.0316665792864189
40,0.9500000000000004,0.21999999999999995,0.029107257608961507
41,0.9500000000000004,0.21999999999999995,0.026870778296756187
42,0.9500000000000004,0.21999999999999995,0.024904363553360943
43,0.9500000000000004,0.21999999999999995,0.023164060688110916
44,0.9500000000000004,0.21999999999999995,0.021613419365164425
45,0.9500000000000004,0.21999999999999995,0.020222311257044313
46,0.9500000000000004,0.21999999999999995,0.01896589827224873
47,0.9500000000000004,0.21999999999999995,0.017823743927577688
48,0.9500000000000004,0.21999999999999995,0.016779056456526623
49,0.9500000000000004,0.21999999999999995,0.015818049651831787
50,0.9500000000000004,0.21999999999999995,0.014929406835571707
51,0.9500000000000004,0.21999999999999995,0.014103833864376285
52,0.9500000000000004,0.21999999999999995,0.01333368817399994
53,0.9500000000000004,0.21999999999999995,0.012612672221231736
54,0.9500000000000004,0.21999999999999995,0.011935581099133835
55,0.9500000000000004,0.21999999999999995,0.011298095474496698
56,0.9500000000000004,0.21999999999999995,0.010696612266476169
57,0.9500000000000004,0.21999999999999995,0.01012810662656468
58,0.9500000000000004,0.21999999999999995,0.009590019785150637
59,0.9500000000000004,0.21999999999999995,0.009080168202561103
60,0.9500000000000004,0.21999999999999995,0.008596670212074674
61,0.9500000000000004,0.21999999999999995,0.00813788698103227
62,0.9500000000000004,0.21999999999999995,0.007702375156785824
63,0.9500000000000004,0.21999999999999995,0.007288849019475593
64,0.9500000000000004,0.21999999999999995,0.006896150345342514
65,0.9500000000000004,0.21999999999999995,0.006523224503169423
66,0.9500000000000004,0.21999999999999995,0.006169101571995057
67,0.9500000000000004,0.21999999999999995,0.0058328814887482275
68,0.9500000000000004,0.21999999999999995,0.005513722417067735
69,0.9500000000000004,0.21999999999999995,0.005210831679442681
70,0.9500000000000004,0.21999999999999995,0.00492345871915049
71,0.9500000000000004,0.21999999999999995,0.004650889660709478
72,0.9500000000000004,0.21999999999999995,0.004392443121429154
73,0.9500000000000004,0.21999999999999995,0.004147466995269735
74,0.9500000000000004,0.21999999999999995,0.003915335986239285
75,0.9500000000000004,0.21999999999999995,0.0036954497141582247
76,0.9500000000000004,0.21999999999999995,0.00348723125263757
77,0.9500000000000004,0.21999999999999995,0.0032901259890728346
78,0.9500000000000004,0.21999999999999995,0.0031036007206156437
79,0.9500000000000004,0.21999999999999995,0.0029271429194989156
80,0.9500000000000004,0.21999999999999995,0.002760260116627167
81,0.9500000000000004,0.21999999999999995,0.002602479364718403
82,0.9500000000000004,0.21999999999999995,0.002453346752089428
83,0.9500000000000004,0.21999999999999995,0.00231242694589913
84,0.9500000000000004,0.21999999999999995,0.002179302749704079
85,0.9500000000000004,0.21999999999999995,0.002053574664865502
86,0.9500000000000004,0.21999999999999995,0.0019348604489445133
87,0.9500000000000004,0.21999999999999995,0.0018227946669521922
88,0.9500000000000004,0.21999999999999995,0.0017170282333610189
89,0.9500000000000004,0.21999999999999995,0.0016172279442789488
90,0.9500000000000004,0.21999999999999995,0.001523076000254226
91,0.9500000000000004,0.21999999999999995,0.0014342695209124874
92,0.9500000000000004,0.21999999999999995,0.0013505200531038393
93,0.9500000000000004,0.21999999999999995,0.001271553074517337
94,0.9500000000000004,0.21999999999999995,0.0011971074948522314
95,0.9500000000000004,0.21999999999999995,0.0011269351566580428
96,0.9500000000000004,0.21999999999999995,0.0010608003378993404
97,0.9500000000000004,0.21999999999999995,0.00099847925818989
98,0.9500000000000004,0.21999999999999995,0.0009397595904930483
99,0.9500000000000004,0.21999999999999995,0.0008844399799151724
100,0.9500000000000004,0.21999999999999995,0.0008323295710371707
1,1.0000000000000004,0.21999999999999995,0.001
2,1.0000000000000004,0.21999999999999995,0.00123956
3,1.0000000000000004,0.21999999999999995,0.0015844700615949279
4,1.0000000000000004,0.21999999999999995,0.002082541298184196
5,1.0000000000000004,0.21999999999999995,0.002802912752801809
6,1.0000000000000004,0.21999999999999995,0.003845111673039377
7,1.0000000000000004,0.21999999999999995,0.005351450331713386
8,1.0000000000000004,0.21999999999999995,0.007523398807796529
9,1.0000000000000004,0.21999999999999995,0.010641949879904833
10,1.0000000000000004,0.21999999999999995,0.015090236479115636
11,1.0000000000000004,0.21999999999999995,0.02137266230132842
12,1.0000000000000004,0.21999999999999995,0.030116910383262193
13,1.0000000000000004,0.21999999999999995,0.042031869614941125
14,1.0000000000000004,0.21999999999999995,0.05777718768020781
15,1.0000000000000004,0.21999999999999995,0.07769054480711987
16,1.0000000000000004,0.21999999999999995,0.10135035556046859
17,1.0000000000000004,0.21999999999999995,0.12707886976069563
18,1.0000000000000004,0.21999999999999995,0.15172541960411054
19,1.0000000000000004,0.21999999999999995,0.17122206357854838
20,1.0000000000000004,0.21999999999999995,0.18204799306509292
21,1.0000000000000004,0.21999999999999995,0.18280893154036684
22,1.0000000000000004,0.21999999999999995,0.17467732552786971
23,1.0000000000000004,0.21999999999999995,0.1604197863996508
24,1.0000000000000004,0.21999999999999995,0.14300989869683822
25,1.0000000000000004,0.21999999999999995,0.12477779496493237
26,1.0000000000000004,0.21999999999999995,0.10721703149640988
27,1.0000000000000004,0.21999999999999995,0.09113314956301155
28,1.0000000000000004,0.21999999999999995,0.07686680994996356
29,1.0000000000000004,0.21999999999999995,0.06447929708469799
30,1.0000000000000004,0.21999999999999995,0.053879502782855075
31,1.0000000000000004,0.21999999999999995,0.044902941135947984
32,1.0000000000000004,0.21999999999999995,0.037358038684714684
33,1.0000000000000004,0.21999999999999995,0.031051838571093837
34,1.0000000000000004,0.21999999999999995,0.025803306881792068
35,1.0000000000000004,0.21999999999999995,0.021449394137389784
36,1.0000000000000004,0.21999999999999995,0.01784698790866081
37,1.0000000000000004,0.21999999999999995,0.014872629380388348
38,1.0000000000000004,0.21999999999999995,0.012421096265424545
39,1.0000000000000004,0.21999999999999995,0.010403490315451637
40,1.0000000000000004,0.21999999999999995,0.008745189893969234
41,1.0000000000000004,0.21999999999999995,0.007383862819043311
42,1.0000000000000004,0.21999999999999995,0.006267637216060098
43,1.0000000000000004,0.21999999999999995,0.00535347148131111
44,1.0000000000000004,0.21999999999999995,0.004605732380762941
45,1.0000000000000004,0.21999999999999995,0.003994972953755496
46,1.0000000000000004,0.21999999999999995,0.0034968932855849147
47,1.0000000000000004,0.21999999999999995,0.003091463723976424
48,1.0000000000000004,0.21999999999999995,0.002762189535314383
49,1.0000000000000004,0.21999999999999995,0.0024954969919212446
50,1.0000000000000004,0.21999999999999995,0.0022802226516774396
51,1.0000000000000004,0.21999999999999995,0.0021071896649662862
52,1.0000000000000004,0.21999999999999995,0.0019688570524412905
53,1.0000000000000004,0.21999999999999995,0.0018590298948780322
54,1.0000000000000004,0.21999999999999995,0.0017726201922370207
55,1.0000000000000004,0.21999999999999995,0.0017054497559274599
56,1.0000000000000004,0.21999999999999995,0.0016540878942704694
57,1.0000000000000004,0.21999999999999995,0.0016157178481383122
58,1.0000000000000004,0.21999999999999995,0.001588026950171883
59,1.0000000000000004,0.21999999999999995,0.0015691163378057382
60,1.0000000000000004,0.21999999999999995,0.0015574267685848314
61,1.0000000000000004,0.21999999999999995,0.0015516776857364338
62,1.0000000000000004,0.21999999999999995,0.001550817180599264
63,1.0000000000000004,0.21999999999999995,0.0015539809121518108
64,1.0000000000000004,0.21999999999999995,0.0015604583862729798
65,1.0000000000000004,0.21999999999999995,0.0015696652802936314
66,1.0000000000000004,0.21999999999999995,0.0015811207318602266
67,1.0000000000000004,0.21999999999999995,0.0015944287035627091
68,1.0000000000000004,0.21999999999999995,0.0016092626932451444
69,1.0000000000000004,0.21999999999999995,0.0016253531903179048
70,1.0000000000000004,0.21999999999999995,0.0016424773856307088
71,1.0000000000000004,0.21999999999999995,0.0016604507306166646
72,1.0000000000000004,0.21999999999999995,0.0016791200138478143
73,1.0000000000000004,0.21999999999999995,0.001698357682636608
74,1.0000000000000004,0.21999999999999995,0.0017180571861727092
75,1.0000000000000004,0.21999999999999995,0.0017381291567942457
76,1.0000000000000004,0.21999999999999995,0.0017584982789166192
77,1.0000000000000004,0.21999999999999995,0.0017791007221635497
78,1.0000000000000004,0.21999999999999995,0.0017998820374196536
79,1.0000000000000004,0.21999999999999995,0.0018207954327190583
80,1.0000000000000004,0.21999999999999995,0.0018418003608132267
81,1.0000000000000004,0.21999999999999995,0.001862861362508858
82,1.0000000000000004,0.21999999999999995,0.0018839471199142799
83,1.0000000000000004,0.21999999999999995,0.0019050296819749497
84,1.0000000000000004,0.21999999999999995,0.0019260838314395902
85,1.0000000000000004,0.21999999999999995,0.001947086567944065
86,1.0000000000000004,0.21999999999999995,0.0019680166864486427
87,1.0000000000000004,0.21999999999999995,0.001988854433994869
88,1.0000000000000004,0.21999999999999995,0.0020095812308078666
89,1.0000000000000004,0.21999999999999995,0.002030179444279031
90,1.0000000000000004,0.21999999999999995,0.0020506322064217626
91,1.0000000000000004,0.21999999999999995,0.002070923267080142
92,1.0000000000000004,0.21999999999999995,0.0020910368765539905
93,1.0000000000000004,0.21999999999999995,0.0021109576924380515
94,1.0000000000000004,0.21999999999999995,0.0021306707064029907
95,1.0000000000000004,0.21999999999999995,0.00215016118740822
96,1.0000000000000004,0.21999999999999995,0.002169414638461373
97,1.0000000000000004,0.21999999999999995,0.002188416764551333
98,1.0000000000000004,0.21999999999999995,0.0022071534498013107
99,1.0000000000000004,0.21999999999999995,0.0022256107422322447
100,1.0000000000000004,0.21999999999999995,0.0022437748448083995
1,0.5,0.22999999999999993,0.001
2,0.5,0.22999999999999993,0.00125954
3,0.5,0.22999999999999993,0.0015861081964183294
4,0.5,0.22999999999999993,0.0019968200706921603
5,0.5,0.22999999999999993,0.0025130473149053705
6,0.5,0.22999999999999993,0.003161409355670673
7,0.5,0.22999999999999993,0.003974956324682443
8,0.5,0.22999999999999993,0.004994556190259313
9,0.5,0.22999999999999993,0.006270482348208202
10,0.5,0.22999999999999993,0.007864167708204998
11,0.5,0.22999999999999993,0.009850039844520608
12,0.5,0.22999999999999993,0.012317269264516293
13,0.5,0.22999999999999993,0.015371137283402716
14,0.5,0.22999999999999993,0.019133549057782022
15,0.5,0.22999999999999993,0.023741973271551534
16,0.5,0.22999999999999993,0.029345789855420162
17,0.5,0.22999999999999993,0.036098711173741485
18,0.5,0.22999999999999993,0.04414571150504926
19,0.5,0.22999999999999993,0.053602949491746224
20,0.5,0.22999999999999993,0.06452980743471715
21,0.5,0.22999999999999993,0.07689378641745777
22,0.5,0.22999999999999993,0.09053189018975216
