alpha,beta,total_ord_inf,total_mis_inf,total
0.6500000000000001,0.38999999999999985,0.4192337914893131,0.4993185504383811,0.9185523419276942
0.7000000000000002,0.38999999999999985,0.4170998694967142,0.49937954081140346,0.9164794103081176
0.7500000000000002,0.38999999999999985,0.41472406543388746,0.4994441177193372,0.9141681831532247
0.8000000000000003,0.38999999999999985,0.41205881575010456,0.49951316518084127,0.9115719809309458
0.8500000000000003,0.38999999999999985,0.40904694888380516,0.4995871893635373,0.9086341382473424
0.9000000000000004,0.38999999999999985,0.40561824844259864,0.4996658791746064,0.905284127617205
0.9500000000000004,0.38999999999999985,0.40168073434719664,0.49974756637849993,0.9014283007256966
1.0000000000000004,0.38999999999999985,0.39699698245292186,0.4998289412509969,0.8968259237039188
0.5,0.39999999999999986,0.42919431154388604,0.49934679135453564,0.9285411028984216
0.55,0.39999999999999986,0.42771092557359414,0.4993900180815349,0.927100943655129
0.6000000000000001,0.39999999999999986,0.4260981048104193,0.4994341787268643,0.9255322835372837
0.6500000000000001,0.39999999999999986,0.4243320524017668,0.4994798575138681,0.9238119099156349
0.7000000000000002,0.39999999999999986,0.42238371589341916,0.49952777984007296,0.9219114957334922
0.7500000000000002,0.39999999999999986,0.42021826085506075,0.49957874545507014,0.9197970063101308
0.8000000000000003,0.39999999999999986,0.41779456816904476,0.4996334690795773,0.9174280372486221
0.8500000000000003,0.39999999999999986,0.4150643319860442,0.4996923024697683,0.9147566344558125
0.9000000000000004,0.39999999999999986,0.41196986829230986,0.49975482579937336,0.9117246940916832
0.9500000000000004,0.39999999999999986,0.40843820329919656,0.49981935779530334,0.9082575610944998
1.0000000000000004,0.39999999999999986,0.40430168266377103,0.49988268929264384,0.9041843719564149
