day,alpha,prop_infected
45,0.7800000000000002,0.01290728144220394
46,0.7800000000000002,0.011274954686709061
47,0.7800000000000002,0.009848306551920406
48,0.7800000000000002,0.00860174082407933
49,0.7800000000000002,0.0075127449749626245
50,0.7800000000000002,0.006561547671398225
51,0.7800000000000002,0.005730806336962579
52,0.7800000000000002,0.005005324408084816
53,0.7800000000000002,0.004371797131591103
54,0.7800000000000002,0.0038185842485848175
55,0.7800000000000002,0.003335507622819696
56,0.7800000000000002,0.0029136717400144265
57,0.7800000000000002,0.002545304981620079
58,0.7800000000000002,0.002223619627442656
59,0.7800000000000002,0.0019426886402312757
60,0.7800000000000002,0.0016973374128123784
61,0.7800000000000002,0.0014830488008730288
62,0.7800000000000002,0.0012958799124231203
63,0.7800000000000002,0.0011323892716944076
64,0.7800000000000002,0.0009895731164172473
65,0.7800000000000002,0.0008648097203554399
66,0.7800000000000002,0.0007558107561621369
67,0.7800000000000002,0.0006605788263678097
68,0.7800000000000002,0.0005773703925221016
69,0.7800000000000002,0.0005046634244653722
70,0.7800000000000002,0.000441129173925916
71,0.7800000000000002,0.00038560754979038157
72,0.7800000000000002,0.00033708563721392284
73,0.7800000000000002,0.0002946789599810934
74,0.7800000000000002,0.0002576151359452385
75,0.7800000000000002,0.00022521961967763497
76,0.7800000000000002,0.00019690326531717715
77,0.7800000000000002,0.00017215147664435425
78,0.7800000000000002,0.0001505147411723154
79,0.7800000000000002,0.0001316003710611477
80,0.7800000000000002,0.0001150652963746813
81,0.7800000000000002,0.00010060977601822707
82,0.7800000000000002,8.79719089808212e-05
83,0.7800000000000002,7.692284357505448e-05
84,0.7800000000000002,6.726259550173842e-05
85,0.7800000000000002,5.8816397011802625e-05
86,0.7800000000000002,5.143150940986661e-05
87,0.7800000000000002,4.497443983188251e-05
88,0.7800000000000002,3.932851079829034e-05
89,0.7800000000000002,3.4391737638485256e-05
90,0.7800000000000002,3.0074974627862452e-05
91,0.7800000000000002,2.6300295684934666e-05
92,0.7800000000000002,2.2999579838539397e-05
93,0.7800000000000002,2.0113275477158173e-05
94,0.7800000000000002,1.7589320706284185e-05
95,0.7800000000000002,1.538220002863677e-05
96,0.7800000000000002,1.3452120080695373e-05
97,0.7800000000000002,1.1764289355258247e-05
98,0.7800000000000002,1.0288288755073631e-05
99,0.7800000000000002,8.997521493205944e-06
100,0.7800000000000002,7.868732313161732e-06
1,0.8000000000000003,0.001
2,0.8000000000000003,0.0013993999999999999
3,0.8000000000000003,0.0020115186432651997
4,0.8000000000000003,0.0029499937555302427
5,0.8000000000000003,0.004387805592220356
6,0.8000000000000003,0.006586360883555171
7,0.8000000000000003,0.009936222389784116
8,0.8000000000000003,0.015010502999704283
9,0.8000000000000003,0.02262620877866096
10,0.8000000000000003,0.03389377678217647
11,0.8000000000000003,0.050202663732977985
12,0.8000000000000003,0.07303503812366531
13,0.8000000000000003,0.10343892858604645
14,0.8000000000000003,0.1410255131952634
15,0.8000000000000003,0.18270952858490375
16,0.8000000000000003,0.22222271089301784
17,0.8000000000000003,0.25192384994442946
18,0.8000000000000003,0.2667346651041256
19,0.8000000000000003,0.26678970264291385
20,0.8000000000000003,0.25608944186389887
21,0.8000000000000003,0.23929798112356734
22,0.8000000000000003,0.21988563812946593
23,0.8000000000000003,0.1999305338771568
24,0.8000000000000003,0.1805352247345236
25,0.8000000000000003,0.16223494971100005
26,0.8000000000000003,0.1452602342243173
27,0.8000000000000003,0.12968300899461294
28,0.8000000000000003,0.11549333555256008
29,0.8000000000000003,0.10263898546302588
30,0.8000000000000003,0.09104602750463839
31,0.8000000000000003,0.080629875773884
32,0.8000000000000003,0.07130153352374818
33,0.8000000000000003,0.0629713519540564
34,0.8000000000000003,0.05555142763274882
35,0.8000000000000003,0.048957186085304194
36,0.8000000000000003,0.04310842818856226
37,0.8000000000000003,0.037929991248161904
38,0.8000000000000003,0.03335211951788464
39,0.8000000000000003,0.02931061179748789
40,0.8000000000000003,0.025746799253602595
41,0.8000000000000003,0.022607397155113507
42,0.8000000000000003,0.019844266750856144
43,0.8000000000000003,0.017414116985577273
44,0.8000000000000003,0.015278169885371028
45,0.8000000000000003,0.013401808242119465
46,0.8000000000000003,0.01175421972811893
47,0.8000000000000003,0.010308047789317225
48,0.8000000000000003,0.009039056570225855
49,0.8000000000000003,0.007925814655831124
50,0.8000000000000003,0.0069494004978145245
51,0.8000000000000003,0.0060931309398291065
52,0.8000000000000003,0.005342313187109532
53,0.8000000000000003,0.004684019803914009
54,0.8000000000000003,0.00410688580224536
55,0.8000000000000003,0.0036009265512128544
56,0.8000000000000003,0.003157375042387765
57,0.8000000000000003,0.0027685369556441717
58,0.8000000000000003,0.002427661953113257
59,0.8000000000000003,0.0021288296634082824
60,0.8000000000000003,0.0018668488869629577
61,0.8000000000000003,0.0016371686432510688
62,0.8000000000000003,0.0014357997823179374
63,0.8000000000000003,0.0012592459896118445
64,0.8000000000000003,0.0011044431197550389
65,0.8000000000000003,0.0009687058983843108
66,0.8000000000000003,0.0008496811294192546
67,0.8000000000000003,0.0007453066368290579
68,0.8000000000000003,0.0006537752545247649
69,0.8000000000000003,0.0005735032551946538
70,0.8000000000000003,0.0005031026788137284
71,0.8000000000000003,0.00044135708447869105
72,0.8000000000000003,0.00038720030555374483
73,0.8000000000000003,0.0003396978383355643
74,0.8000000000000003,0.0002980305390640606
75,0.8000000000000003,0.00026148034362996235
76,0.8000000000000003,0.00022941775925847295
77,0.8000000000000003,0.00020129090825364476
78,0.8000000000000003,0.00017661593101277968
79,0.8000000000000003,0.00015496857937166017
80,0.8000000000000003,0.0001359768522914714
81,0.8000000000000003,0.00011931454428321136
82,0.8000000000000003,0.00010469559308747139
83,0.8000000000000003,9.186912725694154e-05
84,0.8000000000000003,8.061512666640469e-05
85,0.8000000000000003,7.074061981370044e-05
86,0.8000000000000003,6.207635126388058e-05
87,0.8000000000000003,5.4473860894046174e-05
88,0.8000000000000003,4.7802923864780767e-05
89,0.8000000000000003,4.194930660458376e-05
90,0.8000000000000003,3.681279965945336e-05
91,0.8000000000000003,3.23054931300461e-05
92,0.8000000000000003,2.8350264680652478e-05
93,0.8000000000000003,2.48794538337687e-05
94,0.8000000000000003,2.1833699528002563e-05
95,0.8000000000000003,1.9160920773777577e-05
96,0.8000000000000003,1.6815422741828953e-05
97,0.8000000000000003,1.4757112808448712e-05
98,0.8000000000000003,1.2950812997856285e-05
99,0.8000000000000003,1.136565694006241e-05
100,0.8000000000000003,9.974560931983393e-06
1,0.8200000000000003,0.001
2,0.8200000000000003,0.0013993999999999999
3,0.8200000000000003,0.0020151071355008795
4,0.8200000000000003,0.0029655311471466577
5,0.8200000000000003,0.004432494153346295
6,0.8200000000000003,0.006693110502733153
7,0.8200000000000003,0.010164758004812122
8,0.8200000000000003,0.015464294421819133
9,0.8200000000000003,0.023475835095643726
10,0.8200000000000003,0.03540322429421907
11,0.8200000000000003,0.052743901233598865
12,0.8200000000000003,0.0770534760376409
13,0.8200000000000003,0.1093022876828599
14,0.8200000000000003,0.14869162586789297
15,0.8200000000000003,0.1912876864247168
16,0.8200000000000003,0.22983229171372346
17,0.8200000000000003,0.2563866014648021
18,0.8200000000000003,0.2668433462518883
19,0.8200000000000003,0.26288467879536026
20,0.8200000000000003,0.2494485525533791
21,0.8200000000000003,0.23127705258325737
22,0.8200000000000003,0.2115138064117044
23,0.8200000000000003,0.19187273915769312
24,0.8200000000000003,0.17317575869284266
25,0.8200000000000003,0.15576617703589113
26,0.8200000000000003,0.1397494793700593
27,0.8200000000000003,0.12511882307540728
28,0.8200000000000003,0.1118169107328201
29,0.8200000000000003,0.09976542015009478
30,0.8200000000000003,0.08887861532965796
31,0.8200000000000003,0.07906951739693291
32,0.8200000000000003,0.07025270435928528
33,0.8200000000000003,0.062345642105514826
34,0.8200000000000003,0.055269393194644995
35,0.8200000000000003,0.048949054218483445
36,0.8200000000000003,0.04331405225016195
37,0.8200000000000003,0.038298341561928025
38,0.8200000000000003,0.033840511432065776
39,0.8200000000000003,0.029883809679224205
40,0.8200000000000003,0.026376088551960167
41,0.8200000000000003,0.023269682988761167
42,0.8200000000000003,0.020521233634677068
43,0.8200000000000003,0.018091467855526542
44,0.8200000000000003,0.015944951563759836
45,0.8200000000000003,0.014049823390842474
46,0.8200000000000003,0.012377521012982501
47,0.8200000000000003,0.01090250756654036
48,0.8200000000000003,0.00960200427961289
49,0.8200000000000003,0.008455733814671004
50,0.8200000000000003,0.0074456774190324185
51,0.8200000000000003,0.006555847829221598
52,0.8200000000000003,0.005772078960646805
53,0.8200000000000003,0.005081832710778307
54,0.8200000000000003,0.004474022681715999
55,0.8200000000000003,0.0039388542554108456
56,0.8200000000000003,0.003467680202501578
57,0.8200000000000003,0.0030528708477167207
58,0.8200000000000003,0.002687697728880858
59,0.8200000000000003,0.0023662296543905453
60,0.8200000000000003,0.0020832400707596053
61,0.8200000000000003,0.0018341246857480355
62,0.8200000000000003,0.001614828344586298
63,0.8200000000000003,0.0014217802199639501
64,0.8200000000000003,0.001251836445602465
65,0.8200000000000003,0.001102229394607476
66,0.8200000000000003,0.0009705228747177618
67,0.8200000000000003,0.000854572581199896
68,0.8200000000000003,0.0007524912132787327
69,0.8200000000000003,0.0006626177209206317
70,0.8200000000000003,0.0005834902051230874
71,0.8200000000000003,0.0005138220464860785
72,0.8200000000000003,0.0004524808837968165
73,0.8200000000000003,0.0003984701068184011
74,0.8200000000000003,0.0003509125656773703
75,0.8200000000000003,0.0003090362334826081
76,0.8200000000000003,0.0002721615893873773
77,0.8200000000000003,0.00023969051654178873
78,0.8200000000000003,0.00021109653358371164
79,0.8200000000000003,0.00018591619977813352
80,0.8200000000000003,0.00016374155291716473
81,0.8200000000000003,0.00014421345589427816
82,0.8200000000000003,0.00012701574270504535
83,0.8200000000000003,0.00011187006771956118
84,0.8200000000000003,9.853137361536888e-05
85,0.8200000000000003,8.678390353087483e-05
86,0.8200000000000003,7.643769195651945e-05
87,0.8200000000000003,6.732547676593359e-05
88,0.8200000000000003,5.929998172803685e-05
89,0.8200000000000003,5.2231524945493414e-05
90,0.8200000000000003,4.600591403437828e-05
91,0.8200000000000003,4.052259358213171e-05
92,0.8200000000000003,3.569301457347421e-05
93,0.8200000000000003,3.143919912538591e-05
94,0.8200000000000003,2.769247708288557e-05
95,0.8200000000000003,2.439237385035138e-05
96,0.8200000000000003,2.148563131532609e-05
97,0.8200000000000003,1.8925345904336233e-05
98,0.8200000000000003,1.6670209729464977e-05
99,0.8200000000000003,1.4683842472111418e-05
100,0.8200000000000003,1.293420313455488e-05
1,0.8400000000000003,0.001
2,0.8400000000000003,0.0013993999999999999
3,0.8400000000000003,0.00201869562773656
4,0.8400000000000003,0.0029812397331637256
5,0.8400000000000003,0.004478150931860314
6,0.8400000000000003,0.006803273078942032
7,0.8400000000000003,0.010402864832038389
8,0.8400000000000003,0.015941330053763646
9,0.8400000000000003,0.024376137689474282
10,0.8400000000000003,0.03701306097352311
11,0.8400000000000003,0.05546478714454726
12,0.8400000000000003,0.08135457543149341
13,0.8400000000000003,0.1155317249615301
14,0.8400000000000003,0.15668110758580908
15,0.8400000000000003,0.19987958961602256
16,0.8400000000000003,0.2368575168234852
17,0.8400000000000003,0.25963723243846715
18,0.8400000000000003,0.2654445588888829
19,0.8400000000000003,0.25757942443142806
20,0.8400000000000003,0.2417080494891475
21,0.8400000000000003,0.2224593029788935
22,0.8400000000000003,0.20258084706262514
23,0.8400000000000003,0.18342276774230537
24,0.8400000000000003,0.16554533935227922
25,0.8400000000000003,0.14911754909307146
26,0.8400000000000003,0.13413176733965998
27,0.8400000000000003,0.1205093138955285
28,0.8400000000000003,0.10814907380436506
29,0.8400000000000003,0.09694815879251903
30,0.8400000000000003,0.08680951195728037
31,0.8400000000000003,0.07764381112171383
32,0.8400000000000003,0.06936916997172629
33,0.8400000000000003,0.061910210555656944
34,0.8400000000000003,0.05519714438626345
35,0.8400000000000003,0.04916506400988356
36,0.8400000000000003,0.043753460847243034
37,0.8400000000000003,0.03890591895895802
38,0.8400000000000003,0.03456992227396356
39,0.8400000000000003,0.03069672204482072
40,0.8400000000000003,0.027241226411824783
41,0.8400000000000003,0.024161888324921305
42,0.8400000000000003,0.021420579376049444
43,0.8400000000000003,0.018982445011542805
44,0.8400000000000003,0.01681574160054037
45,0.8400000000000003,0.014891658630539087
46,0.8400000000000003,0.013184130554451189
47,0.8400000000000003,0.011669643071317102
48,0.8400000000000003,0.010327038292807992
49,0.8400000000000003,0.009137322614282389
50,0.8400000000000003,0.008083480359323532
51,0.8400000000000003,0.007150295515277812
52,0.8400000000000003,0.00632418318891585
53,0.8400000000000003,0.005593031817006789
54,0.8400000000000003,0.004946056676190371
55,0.8400000000000003,0.004373664847326693
56,0.8400000000000003,0.0038673314919988166
57,0.8400000000000003,0.0034194870805074745
58,0.8400000000000003,0.0030234150582748934
59,0.8400000000000003,0.0026731593384159156
60,0.8400000000000003,0.0023634409509806263
61,0.8400000000000003,0.002089583154238771
62,0.8400000000000003,0.0018474443121902794
63,0.8400000000000003,0.0016333578585904624
64,0.8400000000000003,0.0014440786958641542
65,0.8400000000000003,0.0012767354131998623
66,0.8400000000000003,0.0011287877486804532
67,0.8400000000000003,0.0009979887631302988
68,0.8400000000000003,0.0008823512366850662
69,0.8400000000000003,0.0007801178416666291
70,0.8400000000000003,0.000689734686309948
71,0.8400000000000003,0.0006098278626787328
72,0.8400000000000003,0.0005391826683858532
73,0.8400000000000003,0.0004767252053338495
74,0.8400000000000003,0.00042150608956318433
75,0.8400000000000003,0.0003726860344797965
76,0.8400000000000003,0.0003295230953265164
77,0.8400000000000003,0.0002913613859006241
78,0.8400000000000003,0.000257621099360661
79,0.8400000000000003,0.00022778968367943638
80,0.8400000000000003,0.0002014140390602491
81,0.8400000000000003,0.0001780936196105981
82,0.8400000000000003,0.00015747433492680746
83,0.8400000000000003,0.00013924315914008725
84,0.8400000000000003,0.000123123365555479
85,0.8400000000000003,0.00010887031441489137
86,0.8400000000000003,9.626772965792591e-05
87,0.8400000000000003,8.512440795239626e-05
88,0.8400000000000003,7.527130982281518e-05
89,0.8400000000000003,6.655898851216231e-05
90,0.8400000000000003,5.885531735316351e-05
91,0.8400000000000003,5.2043480974730946e-05
92,0.8400000000000003,4.6020199693882974e-05
93,0.8400000000000003,4.069416000295953e-05
94,0.8400000000000003,3.598462720935822e-05
95,0.8400000000000003,3.182021906755851e-05
96,0.8400000000000003,2.813782170283499e-05
97,0.8400000000000003,2.4881631300022594e-05
98,0.8400000000000003,2.200230695200859e-05
99,0.8400000000000003,1.94562217605463e-05
100,0.8400000000000003,1.7204800782424176e-05
1,0.8600000000000003,0.001
2,0.8600000000000003,0.0013993999999999999
3,0.8600000000000003,0.0020222841199722397
4,0.8600000000000003,0.0029971195043022873
5,0.8600000000000003,0.00452478793079356
6,0.8600000000000003,0.006916931833966371
7,0.8600000000000003,0.010650884598706948
8,0.8600000000000003,0.01644267753227771
9,0.8600000000000003,0.02532986554915382
10,0.8600000000000003,0.03872921841938492
11,0.8600000000000003,0.05837563516306031
12,0.8600000000000003,0.08595043823680952
13,0.8600000000000003,0.12212681518131942
14,0.8600000000000003,0.16494709511857725
15,0.8600000000000003,0.20835233382257573
16,0.8600000000000003,0.24308962136388823
17,0.8600000000000003,0.26148353860525453
18,0.8600000000000003,0.2624455849686974
19,0.8600000000000003,0.2508626846443274
20,0.8600000000000003,0.2328739467740029
21,0.8600000000000003,0.2128281786840508
22,0.8600000000000003,0.19303782895763538
23,0.8600000000000003,0.17450388599170358
24,0.8600000000000003,0.15754825676714923
25,0.8600000000000003,0.1421834270819703
26,0.8600000000000003,0.1282994918852965
27,0.8600000000000003,0.1157514119747265
28,0.8600000000000003,0.10439627388108455
29,0.8600000000000003,0.09410668680542988
30,0.8600000000000003,0.08477342356322247
31,0.8600000000000003,0.07630371529816403
32,0.8600000000000003,0.06861822765561162
33,0.8600000000000003,0.06164805148915552
34,0.8600000000000003,0.055332207040774406
35,0.8600000000000003,0.049615767562640876
36,0.8600000000000003,0.04444854042117879
37,0.8600000000000003,0.03978418768459131
38,0.8600000000000003,0.03557966451878323
39,0.8600000000000003,0.03179487150148716
40,0.8600000000000003,0.028392440770998912
41,0.8600000000000003,0.025337598629749755
42,0.8600000000000003,0.022598066062287907
43,0.8600000000000003,0.02014397301459598
44,0.8600000000000003,0.01794777261096011
45,0.8600000000000003,0.01598414850388248
46,0.8600000000000003,0.014229913054367731
47,0.8600000000000003,0.012663896725700808
48,0.8600000000000003,0.011266830509070614
49,0.8600000000000003,0.01002122381323437
50,0.8600000000000003,0.008911240353906322
51,0.8600000000000003,0.007922574388331917
52,0.8600000000000003,0.007042329301685136
53,0.8600000000000003,0.006258900157569464
54,0.8600000000000003,0.0055618614315020316
55,0.8600000000000003,0.004941860785430373
56,0.8600000000000003,0.004390519428350751
57,0.8600000000000003,0.003900339347951467
58,0.8600000000000003,0.00346461748974472
59,0.8600000000000003,0.003077366798871791
60,0.8600000000000003,0.002733243919606995
61,0.8600000000000003,0.0024274832620455517
62,0.8600000000000003,0.002155837088255436
63,0.8600000000000003,0.0019145212355887171
64,0.8600000000000003,0.001700166077894837
65,0.8600000000000003,0.0015097723218310747
66,0.8600000000000003,0.0013406712418297996
67,0.8600000000000003,0.001190488970726765
68,0.8600000000000003,0.0010571144813272314
69,0.8600000000000003,0.0009386709155265694
70,0.8600000000000003,0.0008334899406575481
71,0.8600000000000003,0.000740088836490184
72,0.8600000000000003,0.0006571500400129343
73,0.8600000000000003,0.0005835028982404405
74,0.8600000000000003,0.000518107401453957
75,0.8600000000000003,0.0004600396902457466
76,0.8600000000000003,0.00040847914936568215
77,0.8600000000000003,0.00036269691958787164
78,0.8600000000000003,0.0003220456756118879
79,0.8600000000000003,0.0002859505334101485
80,0.8600000000000003,0.0002539009644798492
81,0.8600000000000003,0.00022544360722190313
82,0.8600000000000003,0.00020017587722866398
83,0.8600000000000003,0.00017774028870058881
84,0.8600000000000003,0.00015781940861516494
85,0.8600000000000003,0.00014013137372441035
86,0.8600000000000003,0.00012442590804252442
87,0.8600000000000003,0.00011048078528146774
88,0.8600000000000003,9.80986867734598e-05
89,0.8600000000000003,8.710441085466747e-05
90,0.8600000000000003,7.73423945375899e-05
91,0.8600000000000003,6.867451262952717e-05
92,0.8600000000000003,6.097812331469451e-05
93,0.8600000000000003,5.414433265683316e-05
94,0.8600000000000003,4.807645354181934e-05
95,0.8600000000000003,4.2688637305783886e-05
96,0.8600000000000003,3.7904658719668176e-05
97,0.8600000000000003,3.365683715837743e-05
98,0.8600000000000003,2.988507870084518e-05
99,0.8600000000000003,2.653602561246895e-05
100,0.8600000000000003,2.3562301176850317e-05
1,0.8800000000000003,0.001
2,0.8800000000000003,0.0013993999999999999
3,0.8800000000000003,0.0020258726122079195
4,0.8800000000000003,0.0030131704512831813
5,0.8800000000000003,0.00457241714498029
6,0.8800000000000003,0.007034170984313255
7,0.8800000000000003,0.010909167011709589
8,0.8800000000000003,0.016969439162499135
9,0.8800000000000003,0.026339869704485246
10,0.8800000000000003,0.0405578196358752
11,0.8800000000000003,0.06148679798955838
12,0.8800000000000003,0.09085178079725799
13,0.8800000000000003,0.12908076648043826
14,0.8800000000000003,0.1734262964778658
15,0.8800000000000003,0.21654854070220458
16,0.8800000000000003,0.24830701046425285
17,0.8800000000000003,0.2617492498669661
18,0.8800000000000003,0.2577789154123825
19,0.8800000000000003,0.24272908004605953
20,0.8800000000000003,0.2229347529086234
21,0.8800000000000003,0.20233411235903745
22,0.8800000000000003,0.18279333138421053
23,0.8800000000000003,0.16499026832403071
24,0.8800000000000003,0.14903464683584705
25,0.8800000000000003,0.1348003316078334
26,0.8800000000000003,0.1220851263419077
27,0.8800000000000003,0.11068188729517489
28,0.8800000000000003,0.10040648325466998
29,0.8800000000000003,0.09110552522380479
30,0.8800000000000003,0.08265518610210476
31,0.8800000000000003,0.07495664602138571
32,0.8800000000000003,0.0679308002289552
33,0.8800000000000003,0.06151339948381477
34,0.8800000000000003,0.05565105264974983
35,0.8800000000000003,0.05029815886903494
36,0.8800000000000003,0.04541467372463217
37,0.8800000000000003,0.04096455515723357
38,0.8800000000000003,0.03691472874582868
39,0.8800000000000003,0.03323442977099076
40,0.8800000000000003,0.029894805841259676
41,0.8800000000000003,0.026868690844171008
42,0.8800000000000003,0.02413048491629762
43,0.8800000000000003,0.0216560947021919
44,0.8800000000000003,0.019422903313108343
45,0.8800000000000003,0.017409750600178745
46,0.8800000000000003,0.015596912326463057
47,0.8800000000000003,0.013966072273081996
48,0.8800000000000003,0.012500284882635907
49,0.8800000000000003,0.011183928252967148
50,0.8800000000000003,0.010002648557093595
51,0.8800000000000003,0.008943297590629524
52,0.8800000000000003,0.00799386536223109
53,0.8800000000000003,0.007143409605611417
54,0.8800000000000003,0.006381983913479559
55,0.8800000000000003,0.005700565947550554
56,0.8800000000000003,0.005090986911336922
57,0.8800000000000003,0.004545863212112995
58,0.8800000000000003,0.004058531001050368
59,0.8800000000000003,0.0036229840735900617
60,0.8800000000000003,0.0032338154379225863
61,0.8800000000000003,0.0028861627170980266
62,0.8800000000000003,0.0025756574371284566
63,0.8800000000000003,0.0022983781659776012
64,0.8800000000000003,0.0020508074028050653
65,0.8800000000000003,0.001829792069587031
66,0.8800000000000003,0.0016325074249056305
67,0.8800000000000003,0.001456424199303298
68,0.8800000000000003,0.001299278740568553
69,0.8800000000000003,0.001159045953492947
70,0.8800000000000003,0.0010339148202264793
71,0.8800000000000003,0.0009222662929046882
72,0.8800000000000003,0.0008226533585571228
73,0.8800000000000003,0.0007337830865107556
74,0.8800000000000003,0.0006545004798537067
75,0.8800000000000003,0.0005837739644726586
76,0.8800000000000003,0.0005206823613058469
77,0.8800000000000003,0.0004644031994560325
78,0.8800000000000003,0.0004142022394646218
79,0.8800000000000003,0.0003694240872073268
80,0.8800000000000003,0.0003294837894345147
81,0.8800000000000003,0.00029385931188714344
82,0.8800000000000003,0.00026208481014393105
83,0.8800000000000003,0.0002337446118917975
84,0.8800000000000003,0.00020846783717071832
85,0.8800000000000003,0.00018592359034856778
86,0.8800000000000003,0.00016581666416174874
87,0.8800000000000003,0.00014788370214877903
88,0.8800000000000003,0.0001318897712446498
89,0.8800000000000003,0.0001176253012329549
90,0.8800000000000003,0.00010490335220971068
91,0.8800000000000003,9.355717523574705e-05
92,0.8800000000000003,8.343803498036913e-05
93,0.8800000000000003,7.441326642260871e-05
94,0.8800000000000003,6.63645406106443e-05
95,0.8800000000000003,5.918631711548616e-05
96,0.8800000000000003,5.278446318015353e-05
97,0.8800000000000003,4.7075021686439956e-05
98,0.8800000000000003,4.198311196192581e-05
99,0.8800000000000003,3.7441949152040854e-05
100,0.8800000000000003,3.33919694056369e-05
1,0.9000000000000004,0.001
2,0.9000000000000004,0.0013993999999999999
3,0.9000000000000004,0.0020294611044436
4,0.9000000000000004,0.0030293925648272498
5,0.9000000000000004,0.004621050560952238
6,0.9000000000000004,0.007155075734300304
7,0.9000000000000004,0.011178069776498718
8,0.9000000000000004,0.01752275207098477
9,0.9000000000000004,0.027409102117214167
10,0.9000000000000004,0.04250516158438628
11,0.9000000000000004,0.0648085527772396
12,0.9000000000000004,0.09606744573163928
13,0.9000000000000004,0.1363790383364959
14,0.9000000000000004,0.1820368803570995
15,0.9000000000000004,0.22428676906531417
16,0.9000000000000004,0.25228214426397294
17,0.9000000000000004,0.2602807350248329
18,0.9000000000000004,0.2513984918391162
19,0.9000000000000004,0.2331683267429293
20,0.9000000000000004,0.21184962235225346
21,0.9000000000000004,0.19088195537136238
22,0.9000000000000004,0.17169840604865913
23,0.9000000000000004,0.1546880322934988
24,0.9000000000000004,0.1397768205100636
25,0.9000000000000004,0.1267183938886651
26,0.9000000000000004,0.11522815064614289
27,0.9000000000000004,0.10504055430694863
28,0.9000000000000004,0.09592982886212778
29,0.9000000000000004,0.08771365434423144
30,0.9000000000000004,0.08024942359211705
31,0.9000000000000004,0.07342775775820487
32,0.9000000000000004,0.06716556580273075
33,0.9000000000000004,0.06139970245879174
34,0.9000000000000004,0.056081639435617225
35,0.9000000000000004,0.05117323375012129
36,0.9000000000000004,0.0466435138729462
37,0.9000000000000004,0.0424663341644758
38,0.9000000000000004,0.03861872913335353
39,0.9000000000000004,0.03507980710969606
40,0.9000000000000004,0.03183004364987243
41,0.9000000000000004,0.028850860019050305
42,0.9000000000000004,0.026124396785198664
43,0.9000000000000004,0.023633414571288227
44,0.9000000000000004,0.021361272425616612
45,0.9000000000000004,0.019291948970383322
46,0.9000000000000004,0.017410082790314797
47,0.9000000000000004,0.01570101692804649
48,0.9000000000000004,0.01415083840814797
49,0.9000000000000004,0.012746407932364964
50,0.9000000000000004,0.011475377722311147
51,0.9000000000000004,0.010326197300781022
52,0.9000000000000004,0.009288108090466493
53,0.9000000000000004,0.008351128292475229
54,0.9000000000000004,0.00750602975320991
55,0.9000000000000004,0.006744308557959034
56,0.9000000000000004,0.006058150988821675
57,0.9000000000000004,0.005440396312593295
58,0.9000000000000004,0.0048844976606210585
59,0.9000000000000004,0.004384482052897031
60,0.9000000000000004,0.003934910418326548
61,0.9000000000000004,0.003530838280851936
62,0.9000000000000004,0.003167777620999946
63,0.9000000000000004,0.0028416602855577972
64,0.9000000000000004,0.0025488032037450613
65,0.9000000000000004,0.002285875574673702
66,0.9000000000000004,0.002049868115798414
67,0.9000000000000004,0.001838064403002422
68,0.9000000000000004,0.0016480142875269714
69,0.9000000000000004,0.0014775093408842203
70,0.9000000000000004,0.0013245602541666248
71,0.9000000000000004,0.0011873761010049002
72,0.9000000000000004,0.0010643453623052864
73,0.9000000000000004,0.0009540186045261319
74,0.9000000000000004,0.000855092700559728
75,0.9000000000000004,0.0007663964823842605
76,0.9000000000000004,0.0006868777168238398
77,0.9000000000000004,0.0006155912994234963
78,0.9000000000000004,0.0005516885661504917
79,0.9000000000000004,0.0004944076280112161
80,0.9000000000000004,0.00044306463944295975
81,0.9000000000000004,0.00039704591728648007
82,0.9000000000000004,0.00035580083310622374
83,0.9000000000000004,0.00031883540748064927
84,0.9000000000000004,0.0002857065405495281
85,0.9000000000000004,0.00025601681851922047
86,0.9000000000000004,0.00022940984095234706
87,0.9000000000000004,0.00020556601848261931
88,0.9000000000000004,0.00018419879508863894
89,0.9000000000000004,0.00016505125323111342
90,0.9000000000000004,0.00014789306401172237
91,0.9000000000000004,0.0001325177480591287
92,0.9000000000000004,0.0001187402161019408
93,0.9000000000000004,0.00010639456116548599
94,0.9000000000000004,9.533207704596176e-05
95,0.9000000000000004,8.541948018934326e-05
96,0.9000000000000004,7.653731435085546e-05
97,0.9000000000000004,6.857851945105672e-05
98,0.9000000000000004,6.14471478932523e-05
99,0.9000000000000004,5.505721327993636e-05
100,0.9000000000000004,4.933165797826453e-05
1,0.9200000000000004,0.001
2,0.9200000000000004,0.0013993999999999999
3,0.9200000000000004,0.0020330495966792797
4,0.9200000000000004,0.0030457858356553328
5,0.9200000000000004,0.004670700156832975
6,0.9200000000000004,0.007279732268964148
7,0.9200000000000004,0.011457958609817766
8,0.9200000000000004,0.01810378828699858
9,0.9200000000000004,0.028540613939777436
10,0.9200000000000004,0.04457769340831935
11,0.9200000000000004,0.06835096458434405
12,0.9200000000000004,0.10160383779257827
13,0.9200000000000004,0.14399783297283084
14,0.9200000000000004,0.19067657187468298
15,0.9200000000000004,0.23136327969918552
16,0.9200000000000004,0.25478963999639703
17,0.9200000000000004,0.25695127983196336
18,0.9200000000000004,0.24327217408073443
19,0.9200000000000004,0.22215246792839938
20,0.9200000000000004,0.1995346474272597
21,0.9200000000000004,0.1783147791807786
22,0.9200000000000004,0.1595251499787897
23,0.9200000000000004,0.14330637450141415
