total_ord_inf,total_mis_inf,lambda,beta,frac_ord,diff,total_inf,r0,extra_inf,frac_mis
0.0005050176344981922,0.0005000190952460714,7.6,0.001,0.999,-4.998539252120803e-06,0.0010050367297442637,0.005033,1.6666033627807386e-08,0.001
0.0005050176370195535,0.0005000195977569852,7.8,0.001,0.999,-4.99803926256833e-06,0.0010050372347765388,0.005034,1.717106590292186e-08,0.001
0.0005050176395409149,0.0005000201002679542,8.0,0.001,0.999,-4.997539272960671e-06,0.001005037739808869,0.005035,1.7676098233113807e-08,0.001
0.0005050176420622772,0.0005000206027789789,8.2,0.001,0.999,-4.997039283298368e-06,0.001005038244841256,0.0050360000000000005,1.8181130620117947e-08,0.001
0.0005050176445836389,0.0005000211052900599,8.4,0.001,0.999,-4.9965392935790364e-06,0.001005038749873699,0.005037000000000001,1.868616306306692e-08,0.001
0.0005050176471050012,0.0005000216078011965,8.6,0.001,0.999,-4.996039303804627e-06,0.0010050392549061978,0.005038,1.9191195561960722e-08,0.001
0.0005050176496263648,0.0005000221103123895,8.8,0.001,0.999,-4.995539313975357e-06,0.0010050397599387544,0.005039,1.969622811853408e-08,0.001
0.0005050176521477274,0.0005000226128236376,9.0,0.001,0.999,-4.995039324089817e-06,0.001005040264971365,0.00504,2.020126072910071e-08,0.001
0.0005050176546690907,0.0005000231153349412,9.2,0.001,0.999,-4.994539334149525e-06,0.001005040770004032,0.005041,2.070629339604585e-08,0.001
0.000505017657190454,0.0005000236178463017,9.4,0.001,0.999,-4.994039344152312e-06,0.0010050412750367559,0.0050420000000000005,2.1211326120020024e-08,0.001
0.0005050176597118183,0.0005000241203577165,9.6,0.001,0.999,-4.993539354101865e-06,0.001005041780069535,0.005043000000000001,2.171635889907167e-08,0.001
0.0005050176622331828,0.0005000246228691884,9.8,0.001,0.999,-4.993039363994389e-06,0.0010050422851023712,0.005044000000000001,2.222139173536919e-08,0.001
0.0005050176647545468,0.0005000251253807149,10.0,0.001,0.999,-4.9925393738319435e-06,0.0010050427901352617,0.005045,2.2726424625876818e-08,0.001
0.0005050176647545468,0.0005000251253807149,10.0,0.001,0.999,-4.9925393738319435e-06,0.0010050427901352617,0.005045,2.2726424625876818e-08,0.001
0.0005050177908231261,0.0005000502510281269,20.0,0.001,0.999,-4.967539794999208e-06,0.001005068041851253,0.005095000000000001,4.797814061709496e-08,0.001
0.0005050179168924042,0.0005000753768147944,30.0,0.001,0.999,-4.9425400776097715e-06,0.0010050932937071986,0.005145,7.322999656276738e-08,0.001
0.00050501804296238,0.0005001005027405933,40.0,0.001,0.999,-4.917540221786691e-06,0.0010051185457029732,0.005195000000000001,9.848199233734346e-08,0.001
0.0005050181690330538,0.0005001256288053956,50.0,0.001,0.999,-4.892540227658228e-06,0.0010051437978384494,0.0052450000000000005,1.2373412781353788e-07,0.001
0.0005050182951044241,0.0005001507550090759,60.0,0.001,0.999,-4.867540095348198e-06,0.0010051690501135,0.005295,1.4898640286406528e-07,0.001
0.0005050184211764899,0.0005001758813515085,70.0,0.001,0.999,-4.842539824981393e-06,0.0010051943025279984,0.005345000000000001,1.742388173625077e-07,0.001
0.0005050185472492527,0.0005002010078325672,80.0,0.001,0.999,-4.817539416685532e-06,0.0010052195550818198,0.0053950000000000005,1.9949137118396507e-07,0.001
0.0005050186733227089,0.0005002261344521263,90.0,0.001,0.999,-4.792538870582587e-06,0.001005244807774835,0.005445000000000001,2.2474406419920046e-07,0.001
0.0005050187993968603,0.0005002512612100587,100.0,0.001,0.999,-4.7675381868015785e-06,0.0010052700606069192,0.005495000000000001,2.499968962833138e-07,0.001
0.000505018925471705,0.0005002763881062401,110.0,0.001,0.999,-4.742537365464913e-06,0.001005295313577945,0.0055450000000000004,2.7524986730923656e-07,0.001
0.0005050201862581644,0.0005005276646439268,210.0,0.001,0.999,-4.492521614237626e-06,0.0010055478509020913,0.006045000000000001,5.277871914554158e-07,0.001
0.0005050214471132912,0.0005007789548676172,310.0,0.001,0.999,-4.242492245674022e-06,0.0010058004019809085,0.006545000000000001,7.803382702726083e-07,0.001
0.0005050227080364524,0.0005010302586510538,410.0,0.001,0.999,-3.992449385398656e-06,0.0010060529666875062,0.007045000000000002,1.0329029768703455e-06,0.001
0.0005050239690270145,0.0005012815758678782,510.0,0.001,0.999,-3.7423931591362616e-06,0.0010063055448948928,0.007545000000000002,1.2854811842568942e-06,0.001
0.0005050252300843431,0.0005015329063916321,610.0,0.001,0.999,-3.4923236927109948e-06,0.0010065581364759751,0.008045000000000004,1.538072765339257e-06,0.001
0.0005050264912078018,0.0005017842500957547,710.0,0.001,0.999,-3.2422411120470833e-06,0.0010068107413035564,0.008545000000000004,1.7906775929205695e-06,0.001
0.0005050277523967565,0.0005020356068535893,810.0,0.001,0.999,-2.9921455431672003e-06,0.0010070633592503457,0.009045000000000004,2.043295539709859e-06,0.001
0.0005050290136505702,0.0005022869765383775,910.0,0.001,0.999,-2.7420371121926815e-06,0.0010073159901889477,0.009545000000000005,2.295926478311852e-06,0.001
0.000505030148833932,0.0005025132202023887,1010.0,0.001,0.999,-2.51692863154334e-06,0.0010075433690363207,0.009995000000000004,2.523305325684809e-06,0.001
0.0005262874379657836,0.0005262874379657836,1.0,0.01,0.5,0.0,0.0010525748759315672,0.049999999999999996,0.0,0.5
0.0005264263663767731,0.000531711489412947,1.2,0.01,0.5,5.285123036173969e-06,0.0010581378557897201,0.05499999999999999,5.562979858152921e-06,0.5
0.0005265667696181428,0.0005371931229233701,1.4,0.01,0.5,1.0626353305227322e-05,0.001063759892541513,0.06,1.1185016609945768e-05,0.5
0.0005267086712736533,0.0005427332593143895,1.6,0.01,0.5,1.602458804073623e-05,0.0010694419305880428,0.065,1.686705465647558e-05,0.5
0.0005268520954320124,0.0005483328391200743,1.8,0.01,0.5,2.1480743688061916e-05,0.0010751849345520866,0.07,2.261005862051941e-05,0.5
0.0005269970667004493,0.0005539928231211712,2.0,0.01,0.5,2.6995756420721885e-05,0.0010809898898216205,0.075,2.8415013890053338e-05,0.5
0.0005271436102187163,0.0005597141928922088,2.2,0.01,0.5,3.2570582673492566e-05,0.001086857803110925,0.08,3.4282927179357875e-05,0.5
0.0005272917516735626,0.0005654979513664214,2.4,0.01,0.5,3.820619969285876e-05,0.0010927897030399841,0.08499999999999999,4.021482710841692e-05,0.5
0.0005274415173136672,0.0005713451234191615,2.6,0.01,0.5,4.390360610549433e-05,0.0010987866407328288,0.09,4.6211764801261596e-05,0.5
0.000527592933965071,0.0005772567564705169,2.8,0.01,0.5,4.966382250544594e-05,0.0011048496904355878,0.09499999999999999,5.2274814504020594e-05,0.5
0.0005277460290471152,0.0005832339211078653,3.0,0.01,0.5,5.5487892060750036e-05,0.0011109799501549805,0.09999999999999999,5.840507422341331e-05,0.5
0.0005279008305889125,0.0005892777117291495,3.2,0.01,0.5,6.137688114023698e-05,0.001117178542318062,0.105,6.46036663864947e-05,0.5
0.0005280023802275595,0.000593242432778085,3.33,0.01,0.5,6.52400525505255e-05,0.0011212448130056446,0.10825,6.866993707407734e-05,0.5
0.0005280573672463678,0.0005953892472076703,3.4,0.01,0.5,6.733187996130251e-05,0.0011234466144540382,0.11,7.087173852247095e-05,0.5
0.0005282156683197725,0.0006015696715792428,3.6,0.01,0.5,7.335400325947025e-05,0.0011297853398990153,0.115,7.72104639674481e-05,0.5
0.0005283757637719915,0.0006078201547526044,3.8,0.01,0.5,7.944439098061292e-05,0.0011361959185245958,0.11999999999999998,8.362104259302858e-05,0.5
0.0005285376842472686,0.0006141418932439822,4.0,0.01,0.5,8.560420899671357e-05,0.0011426795774912507,0.12499999999999999,9.010470155968353e-05,0.5
0.0005287014610906775,0.0006205361109367962,4.2,0.01,0.5,9.18346498461187e-05,0.0011492375720274736,0.13,9.666269609590636e-05,0.5
0.0005288671263682375,0.000627004059867491,4.4,0.01,0.5,9.813693349925345e-05,0.0011558711862357284,0.135,0.00010329631030416117,0.5
0.0005290347128877309,0.0006335470210385616,4.6,0.01,0.5,0.00010451230815083066,0.0011625817339262923,0.13999999999999999,0.00011000685799472513,0.5
0.0005292042542202314,0.0006401663052598617,4.8,0.01,0.5,0.00011096205103963035,0.0011693705594800932,0.145,0.00011679568354852599,0.5
0.0005293757847224037,0.0006468632540193636,5.0,0.01,0.5,0.0001174874692969599,0.0011762390387417673,0.15,0.0001236641628102001,0.5
0.0005295493395595703,0.0006536392403845513,5.2,0.01,0.5,0.00012408990082498099,0.0011831885799441215,0.155,0.00013061370401255433,0.5
0.0005297249547296024,0.000660495669935736,5.4,0.01,0.5,0.00013077071520613357,0.0011902206246653384,0.16,0.0001376457487337712,0.5
0.0005299026670876601,0.0006674339817325952,5.6,0.01,0.5,0.0001375313146449351,0.0011973366488202554,0.16499999999999998,0.00014476177288868814,0.5
0.0005300825143718165,0.0006744556493153313,5.8,0.01,0.5,0.00014437313494351485,0.0012045381636871478,0.16999999999999998,0.00015196328775558062,0.5
0.0005302645352296014,0.000681562181741895,6.0,0.01,0.5,0.00015129764651229357,0.0012118267169714965,0.175,0.00015925184103992933,0.5
0.0005304487692455112,0.0006887551246628005,6.2,0.01,0.5,0.00015830635541728923,0.0012192038939083118,0.18,0.0001666290179767446,0.5
0.0005306352569695158,0.0006960360614351131,6.4,0.01,0.5,0.00016540080446559734,0.001226671318404629,0.185,0.00017409644247306177,0.5
0.0005308240399466087,0.000703406614277296,6.6,0.01,0.5,0.0001725825743306873,0.0012342306542239047,0.19,0.00018165577829233745,0.5
0.0005310151607474523,0.0007108684454666571,6.8,0.01,0.5,0.0001798532847192048,0.0012418836062141093,0.195,0.00018930873028254213,0.5
0.000531208663000149,0.0007184232585812351,7.0,0.01,0.5,0.00018721459558108619,0.001249631921581384,0.2,0.00019705704564981687,0.5
0.0005314045914232056,0.0007260727997880607,7.2,0.01,0.5,0.00019466820836485505,0.0012574773912112664,0.20500000000000002,0.0002049025152796992,0.5
0.0005316029918597262,0.0007338188591798085,7.4,0.01,0.5,0.00020221586732008224,0.0012654218510395347,0.21000000000000002,0.0002128469751079675,0.5
0.0005318039113129029,0.00074166327216197,7.6,0.01,0.5,0.00020985936084906706,0.0012734671834748728,0.21499999999999997,0.00022089230754330559,0.5
0.0005320073979828457,0.0007496079208927776,7.8,0.01,0.5,0.0002176005229099319,0.0012816153188756232,0.21999999999999997,0.00022904044294405602,0.5
0.0005322135013048242,0.0007576547357782242,8.0,0.01,0.5,0.00022544123447340006,0.0012898682370830485,0.22499999999999998,0.0002372933611514813,0.5
0.0005324222719889759,0.000765805697024643,8.2,0.01,0.5,0.00023338342503566713,0.0012982279690136188,0.22999999999999995,0.0002456530930820516,0.5
0.00053263376206155,0.0007740628362514363,8.4,0.01,0.5,0.00024142907418988637,0.0013066965983129864,0.235,0.00025412172238141917,0.5
0.0005328480249077555,0.0007824282381666682,8.6,0.01,0.5,0.0002495802132589127,0.0013152762630744236,0.23999999999999996,0.00026270138714285635,0.5
0.0005330651153162839,0.0007909040423083926,8.8,0.01,0.5,0.00025783892699210876,0.0013239691576246765,0.245,0.00027139428169310927,0.5
0.0005332850895255897,0.0007994924448547281,9.0,0.01,0.5,0.00026620735532913837,0.0013327775343803178,0.24999999999999997,0.0002802026584487506,0.5
0.0005335080052719948,0.0008081957005058302,9.2,0.01,0.5,0.00027468769523383537,0.001341703705777825,0.255,0.0002891288298462577,0.5
0.0005337339218397247,0.0008170161244411173,9.4,0.01,0.5,0.00028328220260139263,0.001350750046280842,0.26,0.00029817517034927475,0.5
0.000533962900112938,0.0008259560943552429,9.6,0.01,0.5,0.0002919931942423049,0.0013599189944681809,0.265,0.00030734411853661366,0.5
0.0005341950026298607,0.0008350180525765189,9.8,0.01,0.5,0.0003008230499466581,0.0013692130552063796,0.27,0.0003166381792748124,0.5
0.0005344302936391269,0.000844204508271681,10.0,0.01,0.5,0.0003097742146325541,0.0013786348019108078,0.275,0.0003260599259792406,0.5
0.0005344302936391269,0.000844204508271681,10.0,0.01,0.5,0.0003097742146325541,0.0013786348019108078,0.275,0.0003260599259792406,0.5
0.000552458233250898,0.0015481708189165643,20.0,0.01,0.5,0.0009957125856656663,0.0021006290521674623,0.525,0.001048054176235895,0.5
0.0006081027360269551,0.0037331682264820456,30.0,0.01,0.5,0.0031250654904550904,0.004341270962509001,0.7749999999999999,0.0032886960865774334,0.5
0.001019354104775408,0.020861877824405132,40.0,0.01,0.5,0.019842523719629725,0.02188123192918054,1.025,0.02082865705324897,0.5
0.004317550915450829,0.15986966117186877,50.0,0.01,0.5,0.15555211025641794,0.1641872120873196,1.275,0.16313463721138802,0.5
0.008124491753655051,0.30287200996027436,60.0,0.01,0.5,0.2947475182066193,0.3109965017139294,1.5249999999999997,0.3099439268379978,0.5
0.009895296134937828,0.37031215538169526,70.0,0.01,0.5,0.3604168592467574,0.3802074515166331,1.775,0.3791548766407015,0.5
0.010936114773863867,0.4113218402183267,80.0,0.01,0.5,0.4003857254444628,0.42225795499219054,2.025,0.42120538011625897,0.5
0.011619516997958244,0.4384947531795041,90.0,0.01,0.5,0.4268752361815458,0.45011427017746236,2.275,0.4490616953015308,0.5
0.012084836483957832,0.4570411696460387,100.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,110.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,210.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,310.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,410.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,510.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,610.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,710.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,810.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,910.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.012084836483957832,0.4570411696460387,1010.0,0.01,0.5,0.4449563331620809,0.4691260061299965,2.525,0.4680734312540649,0.5
0.0005315501883347724,0.0005210246875967955,1.0,0.01,0.6,-1.0525500737976852e-05,0.0010525748759315679,0.049999999999999996,0.0,0.4
0.0005316834075340822,0.0005253360361462445,1.2,0.01,0.6,-6.347371387837772e-06,0.0010570194436803266,0.05399999999999999,4.444567748758746e-06,0.4
0.0005318177551744116,0.0005296839052724312,1.4,0.01,0.6,-2.1338499019803647e-06,0.001061501660446843,0.057999999999999996,8.926784515275038e-06,0.4
0.0005319532456348841,0.0005340687603539857,1.6,0.01,0.6,2.1155147191015584e-06,0.0010660220059888698,0.062,1.3447130057301932e-05,0.4
0.0005320898935396234,0.00053849107469945,1.8,0.01,0.6,6.401181159826569e-06,0.0010705809682390733,0.066,1.8006092307505488e-05,0.4
0.0005322277137629882,0.0005429513297166576,2.0,0.01,0.6,1.0723615953669389e-05,0.0010751790434796458,0.06999999999999999,2.2604167548077913e-05,0.4
0.0005323667214349344,0.0005474500150864787,2.2,0.01,0.6,1.5083293651544315e-05,0.0010798167365214132,0.074,2.7241860589845377e-05,0.4
0.0005325069319465257,0.0005519876289410383,2.4,0.01,0.6,1.9480696994512666e-05,0.001084494560887564,0.078,3.1919684955996046e-05,0.4
0.0005326483609555793,0.0005565646780465674,2.6,0.01,0.6,2.3916317090988144e-05,0.0010892130390021467,0.082,3.663816307057882e-05,0.4
0.0005327910243924597,0.0005611816779909972,2.8,0.01,0.6,2.839065359853748e-05,0.0010939727023834569,0.086,4.1397826451889004e-05,0.4
0.000532934938466029,0.0005658391533764788,3.0,0.01,0.6,3.290421491044973e-05,0.0010987740918425078,0.09,4.6199215910939975e-05,0.4
0.0005330801196697436,0.0005705376380169374,3.2,0.01,0.6,3.74575183471938e-05,0.001103617757686681,0.094,5.104288175511321e-05,0.4
0.000533175174888973,0.0005736139011702867,3.33,0.01,0.6,4.043872628131369e-05,0.0011067890760592595,0.0966,5.4214200127691674e-05,0.4
0.0005332265847879243,0.0005752776751408526,3.4,0.01,0.6,4.205109035292835e-05,0.001108504259928777,0.098,5.5929383997209165e-05,0.4
0.0005333743509021798,0.0005800598175993982,3.6,0.01,0.6,4.668546669721839e-05,0.001113434168501578,0.10200000000000001,6.085929257001023e-05,0.4
0.0005335234353980109,0.0005848846280801262,3.8,0.01,0.6,5.1361192682115365e-05,0.0011184080634781372,0.106,6.583318754656937e-05,0.4
0.0005336738559715842,0.0005897526793263555,4.0,0.01,0.6,5.6078823354771285e-05,0.0011234265352979397,0.11,7.085165936637186e-05,0.4
0.0005338256306366909,0.000594664554362453,4.2,0.01,0.6,6.083892372576213e-05,0.0011284901849991438,0.114,7.591530906757597e-05,0.4
0.0005339787777318937,0.0005996208467251803,4.4,0.01,0.6,6.564206899328665e-05,0.001133599624457074,0.11800000000000001,8.102474852550619e-05,0.4
0.0005341333159278629,0.0006046221607013124,4.6,0.01,0.6,7.04888447734495e-05,0.0011387554766291753,0.122,8.618060069760748e-05,0.4
0.0005342892642349182,0.0006096691115717103,4.8,0.01,0.6,7.537984733679208e-05,0.0011439583758066285,0.126,9.138349987506062e-05,0.4
0.0005344466420107688,0.0006147623258620649,5.0,0.01,0.6,8.031568385129609e-05,0.0011492089678728336,0.13,9.663409194126575e-05,0.4
0.0005346054689684727,0.0006199024416005255,5.2,0.01,0.6,8.529697263205281e-05,0.0011545079105689982,0.134,0.00010193303463743031,0.4
0.0005347657651846126,0.0006250901085824201,5.4,0.01,0.6,9.03243433978075e-05,0.0011598558737670327,0.138,0.00010728099783546483,0.4
0.0005349275511076936,0.0006303259886423113,5.6,0.01,0.6,9.53984375346177e-05,0.0011652535397500049,0.142,0.00011267866381843702,0.4
0.000535090847566783,0.0006356107559336203,5.8,0.01,0.6,0.00010051990836683724,0.0011707016035004034,0.146,0.00011812672756883556,0.4
0.0005352556757803843,0.0006409450972160594,6.0,0.01,0.6,0.00010568942143567505,0.0011762007729964438,0.15,0.00012362589706487598,0.4
0.000535422057365562,0.0006463297121511354,6.2,0.01,0.6,0.00011090765478557346,0.0011817517695166973,0.154,0.00012917689358512945,0.4
0.0005355900143473228,0.0006517653136059873,6.4,0.01,0.6,0.00011617529925866455,0.00118735532795331,0.158,0.00013478045202174223,0.4
0.0005357595691682672,0.0006572526279658267,6.6,0.01,0.6,0.00012149305879755946,0.001193012197134094,0.162,0.00014043732120252615,0.4
0.000535930744698508,0.0006627923954552748,6.8,0.01,0.6,0.00012686165075676676,0.0011987231401537827,0.166,0.00014614826422221488,0.4
0.0005361035642458741,0.000668385370468886,7.0,0.01,0.6,0.0001322818062230119,0.00120448893471476,0.17,0.00015191405878319224,0.4
0.000536278051566415,0.0006740323219111651,7.2,0.01,0.6,0.00013775427034475008,0.00121031037347758,0.17400000000000002,0.0001577354975460122,0.4
0.0005364542308751926,0.0006797340335463989,7.4,0.01,0.6,0.00014327980267120637,0.0012161882644215914,0.17800000000000002,0.00016361338849002352,0.4
0.0005366321268574029,0.0006854913043586283,7.6,0.01,0.6,0.0001488591775012254,0.0012221234312160313,0.182,0.00016954855528446343,0.4
0.000536811764679806,0.0006913049489221222,7.8,0.01,0.6,0.0001544931842423162,0.0012281167136019282,0.186,0.00017554183767036035,0.4
0.0005369931700025031,0.0006971757977826725,8.0,0.01,0.6,0.00016018262778016935,0.0012341689677851757,0.19,0.00018159409185360782,0.4
0.0005371763689910464,0.0007031046978501274,8.2,0.01,0.6,0.000165928328859081,0.0012402810668411739,0.19399999999999998,0.000187706190909606,0.4
0.0005373613883289213,0.0007090925128025107,8.4,0.01,0.6,0.00017173112447358937,0.0012464539011314319,0.198,0.000193879025199864,0.4
0.0005375482552303833,0.0007151401235021474,8.6,0.01,0.6,0.0001775918682717641,0.0012526883787325306,0.20199999999999999,0.00020011350280096278,0.4
0.0005377369974536891,0.0007212484284242062,8.8,0.01,0.6,0.0001835114309705171,0.0012589854258778952,0.20600000000000002,0.00020641054994632738,0.4
0.0005379276433147169,0.0007274183440980864,9.0,0.01,0.6,0.00018949070078336943,0.0012653459874128032,0.21,0.00021277111148123532,0.4
0.0005381202217009976,0.0007336508055621119,9.2,0.01,0.6,0.00019553058386111426,0.0012717710272631094,0.214,0.00021919615133154154,0.4
0.0005383147620861752,0.0007399467668319838,9.4,0.01,0.6,0.00020163200474580855,0.001278261528918159,0.218,0.00022568665298659113,0.4
0.0005385112945448966,0.0007463072013834878,9.6,0.01,0.6,0.00020779590683859118,0.0012848184959283844,0.222,0.0002322436199968165,0.4
0.0005387098497681645,0.0007527331026499623,9.8,0.01,0.6,0.00021402325288179778,0.0012914429524181269,0.226,0.000238868076486559,0.4
0.0005389104590791556,0.0007592254845350469,10.0,0.01,0.6,0.0002203150254558913,0.0012981359436142026,0.23,0.0002455610676826347,0.4
0.0005389104590791556,0.0007592254845350469,10.0,0.01,0.6,0.0002203150254558913,0.0012981359436142026,0.23,0.0002455610676826347,0.4
0.0005525060695877848,0.0011992422427873747,20.0,0.01,0.6,0.00064673617319959,0.0017517483123751596,0.43,0.0006991734364435918,0.4
0.0005805267316934934,0.0021068524210182595,30.0,0.01,0.6,0.0015263256893247661,0.002687379152711753,0.63,0.0016348042767801853,0.4
0.0006651307089675585,0.004878538505404088,40.0,0.01,0.6,0.00421340779643653,0.0055436692143716465,0.8300000000000001,0.004491094338440079,0.4
0.0011309943626102627,0.02099562514297829,50.0,0.01,0.6,0.01986463078036803,0.02212661950558855,1.03,0.021074044629656983,0.4
0.003580529028681596,0.1068440684853377,60.0,0.01,0.6,0.1032635394566561,0.1104245975140193,1.23,0.10937202263808773,0.4
0.006915516036445896,0.2126251508093036,70.0,0.01,0.6,0.20570963477285772,0.2195406668457495,1.4300000000000002,0.21848809196981792,0.4
0.008766400485962727,0.26993929720662235,80.0,0.01,0.6,0.26117289672065963,0.2787056976925851,1.6300000000000001,0.2776531228166535,0.4
0.009874541003129778,0.30552042600828305,90.0,0.01,0.6,0.29564588500515326,0.31539496701141284,1.83,0.31434239213548126,0.4
0.010630802870108837,0.33021366496207366,100.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,110.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,210.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,310.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,410.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,510.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,610.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,710.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,810.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,910.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.010630802870108837,0.33021366496207366,1010.0,0.01,0.6,0.31958286209196485,0.3408444678321825,2.03,0.3397918929562509,0.4
0.0005368129387037611,0.0005157619372278068,1.0,0.01,0.7,-2.1051001475954354e-05,0.0010525748759315679,0.049999999999999996,0.0,0.3
0.0005369293477264814,0.0005189740454447405,1.2,0.01,0.7,-1.7955302281740925e-05,0.0010559033931712219,0.053,3.328517239654027e-06,0.3
0.0005370464941358547,0.0005222065011720741,1.4,0.01,0.7,-1.4839992963780642e-05,0.0010592529953079289,0.055999999999999994,6.678119376360989e-06,0.3
0.0005371643849479727,0.0005254594980191936,1.6,0.01,0.7,-1.1704886928779086e-05,0.0010626238829671663,0.059,1.0049007035598488e-05,0.3
0.0005372830272680545,0.0005287332320551789,1.8,0.01,0.7,-8.54979521287564e-06,0.0010660162593232334,0.062,1.3441383391665524e-05,0.3
0.0005374024282918665,0.0005320279018479208,2.0,0.01,0.7,-5.374526443945667e-06,0.0010694303301397872,0.065,1.6855454208219295e-05,0.3
0.0005375225953071684,0.0005353437085039778,2.2,0.01,0.7,-2.178886803190592e-06,0.0010728663038111462,0.068,2.0291427879578312e-05,0.3
0.000537643535695181,0.0005386808557092034,2.4,0.01,0.7,1.0373200140223991e-06,0.0010763243914043844,0.07100000000000001,2.374951547281655e-05,0.3
0.0005377652569320877,0.0005420395497701504,2.6,0.01,0.7,4.274292838062684e-06,0.0010798048067022382,0.07400000000000001,2.7229930770670315e-05,0.3
0.0005378877665905674,0.0005454199996562772,2.8,0.01,0.7,7.5322330657098336e-06,0.0010833077662468446,0.077,3.073289031527669e-05,0.3
0.0005380110723413467,0.0005488224170429638,3.0,0.01,0.7,1.0811344701617078e-05,0.0010868334893843106,0.08,3.4258613452742715e-05,0.3
0.000538135181954793,0.0005522470163553726,3.2,0.01,0.7,1.4111834400579583e-05,0.0010903821983101656,0.083,3.780732237859772e-05,0.3
0.0005382162879993318,0.0005544850037431421,3.33,0.01,0.7,1.6268715743810304e-05,0.001092701291742474,0.08495,4.0126415810906244e-05,0.3
0.0005382601033025318,0.0005556940148131546,3.4,0.01,0.7,1.7433911510622807e-05,0.0010939541181156863,0.08600000000000001,4.137924218411849e-05,0.3
0.0005383858443591016,0.0005591636324760357,3.6,0.01,0.7,2.0777788116934162e-05,0.0010975494768351373,0.08900000000000001,4.497460090356945e-05,0.3
0.0005385124132036341,0.0005626560922902884,3.8,0.01,0.7,2.414367908665433e-05,0.0011011685054939224,0.092,4.859362956235449e-05,0.3
0.0005386398180215735,0.0005661716201361255,4.0,0.01,0.7,2.753180211455199e-05,0.001104811438157699,0.095,5.2236562226131095e-05,0.3
0.0005387680671064258,0.0005697104448760224,4.2,0.01,0.7,3.0942377769596586e-05,0.0011084785119824482,0.098,5.590363605088031e-05,0.3
0.0005388971688615427,0.0005732727984039993,4.4,0.01,0.7,3.4375629542456585e-05,0.001112169967265542,0.101,5.95950913339742e-05,0.3
0.0005390271318019473,0.00057685891569588,4.6,0.01,0.7,3.783178389393273e-05,0.0011158860474978272,0.10400000000000001,6.331117156625939e-05,0.3
0.0005391579645561821,0.0005804690348605514,4.8,0.01,0.7,4.131107030436935e-05,0.0011196269994167335,0.10700000000000001,6.705212348516562e-05,0.3
0.0005392896758682159,0.0005841033971922464,5.0,0.01,0.7,4.4813721324030555e-05,0.0011233930730604623,0.11000000000000001,7.081819712889442e-05,0.3
0.0005394222745993625,0.0005877622472238792,5.2,0.01,0.7,4.833997262451673e-05,0.0011271845218232416,0.11300000000000002,7.46096458916737e-05,0.3
0.000539555769730261,0.0005914458327814484,5.4,0.01,0.7,5.189006305118739e-05,0.0011310016025117093,0.11600000000000002,7.842672658014147e-05,0.3
0.0005396901703628808,0.0005951544050395375,5.6,0.01,0.7,5.546423467665666e-05,0.0011348445754024183,0.119,8.226969947085043e-05,0.3
0.0005398254857225763,0.000598888218577947,5.8,0.01,0.7,5.9062732855370706e-05,0.0011387137043005232,0.122,8.613882836895539e-05,0.3
